scope,artifact,aggregation,window_s,selected_k,cluster_id,feature_name,rank,cluster_value,global_value,delta_vs_global,global_std,score_std,direction,value_space,method,cut_mode,cut_value,linkage
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,0,mask_WinEVTX,1,313.02702702702703,5.719097413318657,307.3079296137084,45.89477464534173,6.695924142160279,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,0,is_privilege_change,2,22.405405405405407,0.32036323610346723,22.08504216930194,3.457073544273267,6.388363401178652,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,0,is_login_event,3,13.256756756756756,0.22696752889378097,13.029789227862976,2.1816514311467996,5.972443160312437,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,0,is_network_related,4,0.08108108108108109,0.00038525041276829937,0.08069583066831279,0.019624015768638214,4.112093594846139,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,0,is_admin_activity,5,6.1891891891891895,0.09620253164556962,6.09298665754362,1.506687312595169,4.043962251602977,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,0,event_registry,6,0.4594594594594595,0.003907539900935608,0.45555191955852387,0.1184012386393792,3.847526312378866,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,0,mask_Setup_API_Log,7,1.1216216216216217,0.0093010456796918,1.11232057594193,0.31609095296965445,3.518988855270486,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,0,is_policy_change,8,13.216216216216216,0.33153549807374794,12.884680718142468,4.030025108522547,3.1971713175986705,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,0,is_log_recovered,9,3.9594594594594597,0.08464501926252063,3.874814440196939,1.3065563462730854,2.9656695798792305,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,0,IsSystemHive,10,22.06756756756757,0.22096862960924601,21.846598937958323,9.163078899150621,2.384198494257364,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,0,is_error_event,11,0.7027027027027027,0.018161805173362685,0.6845408975293401,0.30838641288629726,2.219750438824383,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,0,mask_AppCompatCache_Registry_Key,12,0.3108108108108108,0.012052834342322509,0.2987579764684883,0.14619752571808006,2.0435226558442,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,0,is_failed_login,13,0.10810810810810811,0.001926252063841497,0.10618185604426662,0.054984153006846684,1.9311352621853086,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,0,IsUserHive,14,18.783783783783782,0.2547055586130985,18.529078225170682,9.841482248597657,1.8827527945786233,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,0,is_service_event,15,0.1891891891891892,0.009080902586681342,0.18010828660250786,0.0988379513164308,1.822258211355546,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,1,is_user_account_event,1,0.44198078344419806,0.04600990643918547,0.3959708770050126,0.29855049918278775,1.326311176252522,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,1,is_service_event,2,0.07908351810790835,0.009080902586681342,0.07000261552122701,0.0988379513164308,0.7082563681894741,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,1,is_terminal_services,3,0.9283074648928308,0.12520638414969731,0.8031010807431335,1.4842811593654686,0.5410707198329949,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,1,is_login_event,4,1.3902439024390243,0.22696752889378097,1.1632763735452434,2.1816514311467996,0.533209087210448,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,1,is_privilege_change,5,1.286770140428677,0.32036323610346723,0.9664069043252099,3.457073544273267,0.2795447910359444,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,1,mask_WinEVTX,6,17.60827790096083,5.719097413318657,11.889180487642172,45.89477464534173,0.259053031133216,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,1,is_error_event,7,0.07908351810790835,0.018161805173362685,0.060921712934545666,0.30838641288629726,0.19754991923560666,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,1,is_failed_login,8,0.012564671101256468,0.001926252063841497,0.01063841903741497,0.054984153006846684,0.1934815127783297,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,1,is_admin_activity,9,0.3858093126385809,0.09620253164556962,0.2896067809930113,1.506687312595169,0.1922142548423271,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,1,is_policy_change,10,1.0532150776053215,0.33153549807374794,0.7216795795315736,4.030025108522547,0.17907570258424335,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,1,mask_Task_Cache_Registry_Key,11,0.04065040650406504,0.010952118877270225,0.029698287626794814,0.33415222065423655,0.08887652064643874,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,1,is_https,12,0.008130081300813009,0.03324160704457898,-0.025111525743765968,0.28788814762782966,-0.08722667146395494,suppressed,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,1,mask_Chrome_History,13,0.008130081300813009,0.033351678591084205,-0.025221597290271194,0.28921057439897124,-0.0872084171562599,suppressed,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,1,has_transition_type,14,0.008130081300813009,0.032691249312052834,-0.024561168011239823,0.2821590434608638,-0.0870472441340484,suppressed,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,1,is_suspicious_domain,15,0.09312638580931264,0.3959823885525592,-0.30285600274324653,4.029294945872613,-0.07516352266587986,suppressed,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,2,access_count_gt_1,1,6.214285714285714,0.008585580627407816,6.205700133658307,0.2681661410762173,23.141250708761316,elevated,raw_mean,agglomerative,k,50,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,50,2,is_high_access_count,2,0.7857142857142857,0.0006053935057787562,0.785108892208507,0.037088109011090276,21.168743876542774,elevated,raw_mean,agglomerative,k,50,ward
