scope,artifact,aggregation,window_s,selected_k,cluster_id,feature_name,rank,cluster_value,global_value,delta_vs_global,global_std,score_std,direction,value_space,method,cut_mode,cut_value,linkage
per_dataset,NIST_Data_Leakage_Case,max,60,10,0,has_transition_type,1,1.0,0.03773584905660377,0.9622641509433962,0.1905566969502279,5.049752204181053,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,NIST_Data_Leakage_Case,max,60,10,0,is_https,2,1.0,0.03773584905660377,0.9622641509433962,0.1905566969502279,5.049752204181053,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,NIST_Data_Leakage_Case,max,60,10,0,mask_Chrome_History,3,1.0,0.03773584905660377,0.9622641509433962,0.1905566969502279,5.049752204181053,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,NIST_Data_Leakage_Case,max,60,10,0,mask_Chrome_Cache,4,1.0,0.04922067268252666,0.9507793273174734,0.21632844950030553,4.3950727958478835,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,NIST_Data_Leakage_Case,max,60,10,0,is_google_domain,5,1.0,0.051681706316652996,0.948318293683347,0.22138362077816917,4.283597167279187,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,NIST_Data_Leakage_Case,max,60,10,0,is_gstatic_domain,6,0.6578947368421053,0.022969647251845776,0.6349250895902595,0.14980668395292496,4.238295852051695,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,NIST_Data_Leakage_Case,max,60,10,0,is_suspicious_domain,7,0.5789473684210527,0.022969647251845776,0.5559777211692069,0.14980668395292496,3.7113009205310714,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,NIST_Data_Leakage_Case,max,60,10,0,is_image_file,8,0.42105263157894735,0.015586546349466776,0.4054660852294806,0.12386930984857668,3.2733374634262966,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,NIST_Data_Leakage_Case,max,60,10,0,IsCSS,9,0.2894736842105263,0.009844134536505332,0.279629549674021,0.0987280484549984,2.8323209637661413,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,NIST_Data_Leakage_Case,max,60,10,0,is_script_file,10,0.3684210526315789,0.016406890894175553,0.35201416173740335,0.12703426634322793,2.771017176390354,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,NIST_Data_Leakage_Case,max,60,10,0,mask_Chrome_Cookies,11,0.47368421052631576,0.02789171452009844,0.44579249600621734,0.16466258464274078,2.707308827323099,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,NIST_Data_Leakage_Case,max,60,10,0,is_apis_google,12,0.21052631578947367,0.006562756357670222,0.20396355943180344,0.08074457620583614,2.526033868225597,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,NIST_Data_Leakage_Case,max,60,10,0,is_third_party,13,0.2631578947368421,0.01066447908121411,0.252493415655628,0.10271683390340872,2.4581500566067223,elevated,binary_mean,agglomerative,k,10,ward
