scope,artifact,aggregation,window_s,selected_k,cluster_id,feature_name,rank,cluster_value,global_value,delta_vs_global,global_std,score_std,direction,value_space,method,cut_mode,cut_value,linkage
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,23,0,is_content_container,1,0.5483870967741935,0.0012107870115575124,0.547176309762636,0.03923691687538461,13.945442554674395,elevated,raw_mean,agglomerative,k,23,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,23,0,is_content_cache,2,0.4838709677419355,0.0009906439185470555,0.48288032382338847,0.03478226036622919,13.882944348918256,elevated,raw_mean,agglomerative,k,23,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,23,0,access_count_gt_1,3,3.2903225806451615,0.008585580627407816,3.2817370000177535,0.2681661410762173,12.237700346771318,elevated,raw_mean,agglomerative,k,23,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,23,0,is_high_access_count,4,0.3548387096774194,0.0006053935057787562,0.3542333161716406,0.037088109011090276,9.551126495946477,elevated,raw_mean,agglomerative,k,23,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,23,0,mask_MSIE_WebCache_containers_record,5,0.9032258064516129,0.0031920748486516234,0.9000337316029613,0.09947989668084281,9.0473921984115,elevated,raw_mean,agglomerative,k,23,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,23,0,mask_MSIE_WebCache_container_record,6,11.64516129032258,0.04474408365437534,11.600417206668205,1.5708304009650382,7.384894719183276,elevated,raw_mean,agglomerative,k,23,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,23,0,is_url_visit,7,10.806451612903226,0.03880022014309301,10.767651392760133,1.5225266100120478,7.072225372765521,elevated,raw_mean,agglomerative,k,23,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,23,0,is_repeated_record,8,0.5161290322580645,0.0020913593835993395,0.5140376728744651,0.07848332829474947,6.549640777816586,elevated,raw_mean,agglomerative,k,23,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,23,0,mask_WinPrefetch,9,3.6129032258064515,0.043478260869565216,3.569424964936886,0.5451367100888213,6.54776101737433,elevated,raw_mean,agglomerative,k,23,ward
per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,23,0,is_run_often,10,2.4193548387096775,0.033351678591084205,2.386003160118593,0.4134362015146098,5.771151857689364,elevated,raw_mean,agglomerative,k,23,ward
