scope,artifact,aggregation,window_s,selected_k,cluster_id,feature_name,rank,cluster_value,global_value,delta_vs_global,global_std,score_std,direction,value_space,method,cut_mode,cut_value,linkage
per_dataset,NIST_Data_Leakage_Case,max,60,32,0,has_transition_type,1,1.0,0.03773584905660377,0.9622641509433962,0.1905566969502279,5.049752204181053,elevated,binary_mean,agglomerative,k,32,ward
per_dataset,NIST_Data_Leakage_Case,max,60,32,0,is_https,2,1.0,0.03773584905660377,0.9622641509433962,0.1905566969502279,5.049752204181053,elevated,binary_mean,agglomerative,k,32,ward
per_dataset,NIST_Data_Leakage_Case,max,60,32,0,mask_Chrome_History,3,1.0,0.03773584905660377,0.9622641509433962,0.1905566969502279,5.049752204181053,elevated,binary_mean,agglomerative,k,32,ward
per_dataset,NIST_Data_Leakage_Case,max,60,32,0,is_gstatic_domain,4,0.7368421052631579,0.022969647251845776,0.713872458011312,0.14980668395292496,4.7652907835723175,elevated,binary_mean,agglomerative,k,32,ward
per_dataset,NIST_Data_Leakage_Case,max,60,32,0,mask_Chrome_Cache,5,1.0,0.04922067268252666,0.9507793273174734,0.21632844950030553,4.3950727958478835,elevated,binary_mean,agglomerative,k,32,ward
per_dataset,NIST_Data_Leakage_Case,max,60,32,0,is_google_domain,6,1.0,0.051681706316652996,0.948318293683347,0.22138362077816917,4.283597167279187,elevated,binary_mean,agglomerative,k,32,ward
per_dataset,NIST_Data_Leakage_Case,max,60,32,0,is_from_users_dir,7,1.0,0.15586546349466776,0.8441345365053322,0.3627277502263373,2.3271848175573977,elevated,binary_mean,agglomerative,k,32,ward
per_dataset,NIST_Data_Leakage_Case,max,60,32,0,is_in_appdata,8,1.0,0.15996718621821165,0.8400328137817883,0.3665756205091108,2.2915675344133666,elevated,binary_mean,agglomerative,k,32,ward
per_dataset,NIST_Data_Leakage_Case,max,60,32,0,is_filename_attr,9,1.0,0.19196062346185397,0.8080393765381461,0.3938422812522677,2.051682601096216,elevated,binary_mean,agglomerative,k,32,ward
per_dataset,NIST_Data_Leakage_Case,max,60,32,0,is_accessed,10,1.0,0.19934372436423298,0.800656275635767,0.39950695102942785,2.004110951090012,elevated,binary_mean,agglomerative,k,32,ward
per_dataset,NIST_Data_Leakage_Case,max,60,32,0,has_macb_accessed,11,1.0,0.20344544708777687,0.7965545529122231,0.4025610477269646,1.9787173588272986,elevated,binary_mean,agglomerative,k,32,ward
per_dataset,NIST_Data_Leakage_Case,max,60,32,0,has_sha256,12,1.0,0.22969647251845776,0.7703035274815422,0.42063761485515666,1.8312758582801296,elevated,binary_mean,agglomerative,k,32,ward
per_dataset,NIST_Data_Leakage_Case,max,60,32,0,is_file,13,1.0,0.22969647251845776,0.7703035274815422,0.42063761485515666,1.8312758582801296,elevated,binary_mean,agglomerative,k,32,ward
per_dataset,NIST_Data_Leakage_Case,max,60,32,0,is_file_entry,14,1.0,0.22969647251845776,0.7703035274815422,0.42063761485515666,1.8312758582801296,elevated,binary_mean,agglomerative,k,32,ward
per_dataset,NIST_Data_Leakage_Case,max,60,32,0,has_modified_flag,15,1.0,0.2321575061525841,0.7678424938474159,0.4222089512191765,1.8186314464529203,elevated,binary_mean,agglomerative,k,32,ward
per_dataset,NIST_Data_Leakage_Case,max,60,32,1,is_image_file,1,1.0,0.015586546349466776,0.9844134536505332,0.12386930984857668,7.947193500811369,elevated,binary_mean,agglomerative,k,32,ward
per_dataset,NIST_Data_Leakage_Case,max,60,32,1,is_ad_service,2,0.5,0.004101722723543888,0.49589827727645613,0.0639132114217636,7.758931035630664,elevated,binary_mean,agglomerative,k,32,ward
